CUSTOMER_ID,FIRST_NAME,LAST_NAME,CITY,COUNTRY,POSTAL_CODE,PREFERRED_LANGUAGE,GENDER,FAVOURITE_BRAND,MARITAL_STATUS,CHILDREN_COUNT,SIGN_UP_DATE,BIRTHDAY_DATE,E_MAIL,PHONE_NUMBER
616,Ada,Ferguson,Hamburg,Germany,21129,German,Female,,Single,2,2020-10-11,1951-04-05,Ada.Ferguson@ymail.com,374-100-7925
666,Eliza,Mathews,Hamburg,Germany,21129,German,Female,,Married,1,2021-12-22,1950-01-09,Eliza.Mathews@ymail.com,752-544-8716
723,Cornelius,Dalton,Hamburg,Germany,21129,German,Female,,Undisclosed,Undisclosed,2019-06-12,1943-07-03,Cornelius.Dalton@ymail.com,329-572-5285
318,Jonathon,Wells,Hamburg,Germany,21129,German,Undisclosed,,Single,0,2019-05-14,2003-12-12,Jonathon.Wells@gmail.com,153-037-5073
351,Zoie,Harper,Hamburg,Germany,21129,German,Male,,Undisclosed,Undisclosed,2020-06-09,1996-09-22,Zoie.Harper@gmail.com,716-729-6231
368,Juliette,Hall,Hamburg,Germany,21129,German,Male,,Married,3,2019-07-17,2003-02-04,Juliette.Hall@gmail.com,742-774-4997
371,Kolby,Stark,Hamburg,Germany,21129,German,Male,,Married,2,2021-11-09,1997-07-26,Kolby.Stark@gmail.com,123-206-2835
393,Kellen,Larson,Hamburg,Germany,21129,German,Male,,Married,2,2020-07-22,1998-12-14,Kellen.Larson@gmail.com,746-003-1212
427,Jason,Ponce,Hamburg,Germany,21129,German,Female,,Undisclosed,Undisclosed,2019-12-18,1995-09-01,Jason.Ponce@gmail.com,509-892-5818
442,Fiona,Maxwell,Hamburg,Germany,21129,German,Female,,Married,2,2021-05-03,1996-09-04,Fiona.Maxwell@gmail.com,042-448-1412
452,Macey,Hill,Hamburg,Germany,21129,German,Male,,Single,0,2019-05-21,1998-12-31,Macey.Hill@gmail.com,158-063-1109
516,Branson,Jones,Hamburg,Germany,21129,German,Female,,Single,0,2020-11-08,1996-02-07,Branson.Jones@gmail.com,552-410-6761
520,Aliana,James,Hamburg,Germany,21129,German,Male,,Undisclosed,Undisclosed,2020-12-06,1998-07-13,Aliana.James@gmail.com,817-378-0854
563,Abigayle,Robinson,Hamburg,Germany,21129,German,Male,,Married,2,2020-10-26,1995-11-24,Abigayle.Robinson@gmail.com,595-873-4683
630,Rhett,Walls,Hamburg,Germany,21129,German,Female,,Undisclosed,Undisclosed,2021-09-08,2001-02-14,Rhett.Walls@gmail.com,964-283-6367
631,Pedro,Hudson,Hamburg,Germany,21129,German,Female,,Married,2,2021-01-22,1998-01-13,Pedro.Hudson@gmail.com,198-222-7503
709,Shirley,Randolph,Hamburg,Germany,21129,German,Female,,Married,1,2021-04-10,1993-02-18,Shirley.Randolph@gmail.com,538-167-5302
716,Caitlyn,Sellers,Hamburg,Germany,21129,German,Female,,Single,0,2021-06-25,1998-03-06,Caitlyn.Sellers@gmail.com,652-610-3376
734,Jazlene,Hammond,Hamburg,Germany,21129,German,Undisclosed,,Single,0,2019-05-21,1991-07-17,Jazlene.Hammond@gmail.com,222-135-7142
264,Messiah,Reed,Hamburg,Germany,21129,German,Female,,Married,0,2019-12-02,1973-10-07,Messiah.Reed@hotmail.com,695-415-7824
276,Mathew,Downs,Hamburg,Germany,21129,German,Male,,Married,2,2021-01-28,1976-02-10,Mathew.Downs@hotmail.com,551-422-2327
395,Quinn,Kirk,Hamburg,Germany,21129,German,Male,,Married,1,2020-10-26,1976-01-20,Quinn.Kirk@hotmail.com,449-225-6996
411,Anika,Ross,Hamburg,Germany,21129,German,Male,,Divorced/Seperated,0,2020-06-23,1988-09-04,Anika.Ross@hotmail.com,495-508-2762
560,Mark,Cook,Hamburg,Germany,21129,German,Male,,Married,4,2020-11-28,1981-02-17,Mark.Cook@hotmail.com,993-167-3895
579,Miracle,Floyd,Hamburg,Germany,21129,German,Undisclosed,,Divorced/Seperated,2,2021-12-15,1988-06-08,Miracle.Floyd@hotmail.com,115-225-8744
744,Richard,Stafford,Hamburg,Germany,21129,German,Female,,Married,4,2021-06-16,1984-11-11,Richard.Stafford@hotmail.com,778-420-5018
296,Hugo,Dennis,Hamburg,Germany,21129,German,Male,,Married,4,2022-06-12,1959-04-14,Hugo.Dennis@aol.com,921-439-6907
375,Alondra,Ball,Hamburg,Germany,21129,German,Male,,Married,4,2020-08-09,1957-05-18,Alondra.Ball@aol.com,686-961-9119
406,Ally,Park,Hamburg,Germany,21129,German,Female,,Married,0,2022-03-18,1963-01-18,Ally.Park@aol.com,040-041-0332
526,Adonis,Kerr,Hamburg,Germany,21129,German,Female,,Undisclosed,Undisclosed,2021-05-18,1967-06-21,Adonis.Kerr@aol.com,081-501-3194
670,Beckham,Schaefer,Hamburg,Germany,21129,German,Female,,Married,4,2021-09-13,1968-08-02,Beckham.Schaefer@aol.com,712-050-5918
679,Amare,Hernandez,Hamburg,Germany,21129,German,Undisclosed,,Divorced/Seperated,5+,2020-08-29,1957-07-06,Amare.Hernandez@aol.com,782-346-8821
378,Alissa,Kramer,Hamburg,Germany,21129,German,Female,,Married,3,2019-07-25,1955-01-08,Alissa.Kramer@ymail.com,767-093-2296
420,Jaelynn,Hester,Hamburg,Germany,21129,German,Female,,Married,2,2020-07-04,1948-08-24,Jaelynn.Hester@ymail.com,053-012-0347
444,Pedro,Lewis,Hamburg,Germany,21129,German,Female,,Married,3,2021-09-22,1946-08-25,Pedro.Lewis@ymail.com,283-834-0885
558,Juliana,Summers,Hamburg,Germany,21129,German,Male,,Married,0,2019-01-25,1943-10-11,Juliana.Summers@ymail.com,961-836-1386
564,Stanley,Montoya,Hamburg,Germany,21129,German,Female,,Married,3,2021-04-25,1949-04-17,Stanley.Montoya@ymail.com,932-735-2413
574,Muhammad,Henderson,Hamburg,Germany,21129,German,Female,,Undisclosed,Undisclosed,2022-03-15,1951-07-05,Muhammad.Henderson@ymail.com,985-069-2082
286,Jovan,Doyle,Hamburg,Germany,21129,German,Male,,Married,0,2020-06-03,1991-03-28,Jovan.Doyle@gmail.com,300-414-5433
295,Andreas,Herman,Hamburg,Germany,21129,German,Female,,Single,0,2019-11-13,1993-02-06,Andreas.Herman@gmail.com,495-289-6567
316,Noel,Ali,Hamburg,Germany,21129,German,Male,,Single,0,2021-10-17,1995-01-06,Noel.Ali@gmail.com,333-758-7350
432,Shannon,Morrow,Hamburg,Germany,21129,German,Male,,Divorced/Seperated,2,2020-02-20,1999-02-25,Shannon.Morrow@gmail.com,489-658-1064
512,Harley,Arroyo,Hamburg,Germany,21129,German,Undisclosed,,Single,0,2021-07-11,2005-08-12,Harley.Arroyo@gmail.com,945-521-2434
660,Pedro,Harrington,Hamburg,Germany,21129,German,Female,,Married,2,2020-09-12,2004-08-14,Pedro.Harrington@gmail.com,621-662-3172
743,Javion,Meyers,Hamburg,Germany,21129,German,Male,,Married,1,2020-12-10,1990-07-27,Javion.Meyers@gmail.com,832-541-7450
765,Lorelai,Guerra,Hamburg,Germany,21129,German,Female,,Married,1,2021-07-15,1990-03-21,Lorelai.Guerra@gmail.com,291-418-5648
271,Chance,Moody,Hamburg,Germany,21129,German,Male,,Married,1,2021-03-15,1988-03-02,Chance.Moody@hotmail.com,589-903-4980
431,Kolby,Simon,Hamburg,Germany,21129,German,Male,,Divorced/Seperated,2,2021-01-06,1971-06-27,Kolby.Simon@hotmail.com,160-066-1915
450,Alina,Waller,Hamburg,Germany,21129,German,Female,,Married,2,2019-12-26,1974-03-24,Alina.Waller@hotmail.com,787-449-5127
549,Andres,Massey,Hamburg,Germany,21129,German,Male,,Married,4,2022-03-17,1974-11-19,Andres.Massey@hotmail.com,453-415-8730
580,Brodie,Harris,Hamburg,Germany,21129,German,Female,,Divorced/Seperated,4,2020-08-28,1970-01-13,Brodie.Harris@hotmail.com,553-617-0391
621,Todd,Li,Hamburg,Germany,21129,German,Male,,Single,2,2019-04-27,1984-11-20,Todd.Li@hotmail.com,753-187-2433
656,Madden,Vasquez,Hamburg,Germany,21129,German,Undisclosed,,Married,2,2019-07-10,1983-12-17,Madden.Vasquez@hotmail.com,117-763-6942
726,Andrew,Sexton,Hamburg,Germany,21129,German,Female,,Undisclosed,Undisclosed,2022-03-15,1982-03-26,Andrew.Sexton@hotmail.com,533-098-2563
728,Sarah,Baxter,Hamburg,Germany,21129,German,Female,,Married,3,2022-02-14,1981-12-30,Sarah.Baxter@hotmail.com,728-100-5440
304,Kassandra,Gallegos,Hamburg,Germany,21129,German,Male,,Single,1,2020-11-09,1961-09-16,Kassandra.Gallegos@aol.com,303-389-5518
429,Andrea,Cross,Hamburg,Germany,21129,German,Male,,Undisclosed,Undisclosed,2019-09-21,1961-08-04,Andrea.Cross@aol.com,890-885-2832
443,Taniya,Walker,Hamburg,Germany,21129,German,Male,,Single,0,2019-07-13,1956-05-18,Taniya.Walker@aol.com,352-573-6840
608,Alberto,Sanchez,Hamburg,Germany,21129,German,Undisclosed,,Single,0,2021-12-23,1964-09-14,Alberto.Sanchez@aol.com,588-014-0722
650,Monica,Vargas,Hamburg,Germany,21129,German,Male,,Single,0,2019-06-11,1959-09-04,Monica.Vargas@aol.com,757-534-1380
257,Koen,Wiggins,Hamburg,Germany,21129,German,Male,,Married,1,2021-12-10,1940-06-27,Koen.Wiggins@ymail.com,277-889-1809
311,Jasmin,Wong,Hamburg,Germany,21129,German,Female,,Married,2,2021-10-16,1955-01-17,Jasmin.Wong@ymail.com,092-920-7415
473,Geovanni,Orozco,Hamburg,Germany,21129,German,Female,,Single,2,2022-06-27,1942-05-12,Geovanni.Orozco@ymail.com,739-591-0567
505,Maximus,Kim,Hamburg,Germany,21129,German,Male,,Married,1,2020-11-03,1948-05-30,Maximus.Kim@ymail.com,232-764-3581
619,Griffin,Graves,Hamburg,Germany,21129,German,Male,,Single,0,2020-06-06,1945-05-02,Griffin.Graves@ymail.com,130-614-9750
625,Ryker,David,Hamburg,Germany,21129,German,Female,,Single,2,2019-11-16,1944-04-10,Ryker.David@ymail.com,471-894-0453
715,Jaden,Nelson,Hamburg,Germany,21129,German,Female,,Single,0,2022-05-07,1942-08-21,Jaden.Nelson@ymail.com,593-280-2728
767,Payton,Haynes,Hamburg,Germany,21129,German,Male,,Single,0,2022-05-10,1984-10-27,Payton.Haynes@hotmail.com,160-430-2737
344,Kolby,Mullen,Hamburg,Germany,21129,German,Male,,Single,0,2019-02-16,2003-12-12,Kolby.Mullen@gmail.com,677-949-4255
404,Belen,Todd,Hamburg,Germany,21129,German,Undisclosed,,Single,2,2019-05-26,2005-08-13,Belen.Todd@gmail.com,633-499-5877
504,Rafael,Benton,Hamburg,Germany,21129,German,Male,,Married,3,2021-04-06,2000-07-20,Rafael.Benton@gmail.com,296-914-7549
672,Giselle,Nolan,Hamburg,Germany,21129,German,Undisclosed,,Married,2,2020-10-29,2000-01-09,Giselle.Nolan@gmail.com,081-008-1262
706,Emilio,Lozano,Hamburg,Germany,21129,German,Female,,Single,2,2021-10-26,1990-06-24,Emilio.Lozano@gmail.com,747-818-0122
724,Jaqueline,Tapia,Hamburg,Germany,21129,German,Male,,Single,0,2019-09-07,1997-03-24,Jaqueline.Tapia@gmail.com,473-035-1302
533,Sydnee,Hubbard,Hamburg,Germany,21129,German,Male,,Single,0,2020-10-11,1983-06-03,Sydnee.Hubbard@hotmail.com,268-150-1879
553,Ryan,Eaton,Hamburg,Germany,21129,German,Undisclosed,,Single,0,2019-06-05,1977-08-03,Ryan.Eaton@hotmail.com,733-893-3320
634,Rosemary,Curtis,Hamburg,Germany,21129,German,Female,,Single,0,2021-05-04,1981-11-28,Rosemary.Curtis@hotmail.com,570-102-8131
640,Larry,Harvey,Hamburg,Germany,21129,German,Male,,Married,4,2020-01-02,1987-07-17,Larry.Harvey@hotmail.com,192-228-1632
663,Joselyn,Velasquez,Hamburg,Germany,21129,German,Female,,Married,1,2021-05-21,1972-02-04,Joselyn.Velasquez@hotmail.com,001-994-9187
733,Mauricio,Chung,Hamburg,Germany,21129,German,Female,,Divorced/Seperated,4,2021-05-06,1981-12-24,Mauricio.Chung@hotmail.com,322-203-1631
260,Kathy,Stanton,Hamburg,Germany,21129,German,Female,,Single,0,2019-11-22,1966-10-28,Kathy.Stanton@aol.com,565-563-4749
282,Libby,Obrien,Hamburg,Germany,21129,German,Female,,Single,0,2020-12-07,1969-06-16,Libby.Obrien@aol.com,373-348-1178
298,Rodrigo,Jennings,Hamburg,Germany,21129,German,Female,,Married,5+,2019-10-16,1965-08-22,Rodrigo.Jennings@aol.com,942-690-2375
322,Julie,Blankenship,Hamburg,Germany,21129,German,Female,,Married,1,2019-01-11,1968-07-07,Julie.Blankenship@aol.com,567-713-5482
339,Kaeden,Collier,Hamburg,Germany,21129,German,Male,,Single,0,2021-07-12,1969-02-14,Kaeden.Collier@aol.com,408-990-0707
414,Talia,Castro,Hamburg,Germany,21129,German,Male,,Single,0,2020-07-07,1965-01-21,Talia.Castro@aol.com,088-796-0907
592,Kane,Keith,Hamburg,Germany,21129,German,Male,,Single,2,2020-10-26,1962-10-20,Kane.Keith@aol.com,493-033-4170
635,Rubi,Stephenson,Hamburg,Germany,21129,German,Female,,Married,0,2019-03-23,1960-02-24,Rubi.Stephenson@aol.com,135-585-1789
668,Draven,Zhang,Hamburg,Germany,21129,German,Male,,Married,2,2020-07-28,1960-01-29,Draven.Zhang@aol.com,101-120-0888
317,Malcolm,Stafford,Hamburg,Germany,21129,German,Male,,Single,0,2020-07-07,1953-10-03,Malcolm.Stafford@ymail.com,223-189-2758
613,Arturo,Hendrix,Hamburg,Germany,21129,German,Male,,Married,1,2019-06-18,1948-06-21,Arturo.Hendrix@ymail.com,272-924-8839
686,Nathalie,Mckee,Hamburg,Germany,21129,German,Female,,Single,0,2021-02-20,1946-01-25,Nathalie.Mckee@ymail.com,830-238-9650
754,Keegan,Shannon,Hamburg,Germany,21129,German,Undisclosed,,Married,1,2019-11-08,1954-11-27,Keegan.Shannon@ymail.com,423-962-2656
334,Nathaly,Benitez,Hamburg,Germany,21129,German,Male,,Single,0,2020-04-23,1989-11-29,Nathaly.Benitez@gmail.com,450-662-1772
463,Adrienne,Fleming,Hamburg,Germany,21129,German,Male,,Single,0,2020-11-01,1992-04-15,Adrienne.Fleming@gmail.com,432-270-8136
530,Barbara,Andrade,Hamburg,Germany,21129,German,Male,,Single,0,2021-07-15,2005-08-05,Barbara.Andrade@gmail.com,142-147-7910
534,Rigoberto,Harrell,Hamburg,Germany,21129,German,Male,,Single,0,2019-05-22,1999-01-16,Rigoberto.Harrell@gmail.com,163-694-6728
678,Grace,Larson,Hamburg,Germany,21129,German,Female,,Married,2,2022-04-14,1994-09-28,Grace.Larson@gmail.com,506-569-4859
685,Lydia,Henry,Hamburg,Germany,21129,German,Male,,Divorced/Seperated,1,2020-09-10,1989-08-25,Lydia.Henry@gmail.com,134-847-8485
345,Jaylen,Conway,Krakow,Poland,31-5,Polish,Male,,Single,0,2020-03-28,1973-09-24,Jaylen.Conway@hotmail.com,304-509-7883
401,Dean,Huynh,Krakow,Poland,31-5,Polish,Male,,Single,0,2019-08-19,1972-10-19,Dean.Huynh@hotmail.com,311-818-6422
425,Manuel,Downs,Krakow,Poland,31-5,Polish,Male,,Single,0,2020-01-19,1973-05-18,Manuel.Downs@hotmail.com,016-783-9082
441,Ali,Humphrey,Krakow,Poland,31-5,Polish,Female,,Divorced/Seperated,3,2020-04-28,1986-05-14,Ali.Humphrey@hotmail.com,094-894-0317
489,Arely,Richardson,Krakow,Poland,31-5,Polish,Female,,Married,5+,2019-06-21,1985-07-29,Arely.Richardson@hotmail.com,173-329-4842
519,Larissa,Buckley,Krakow,Poland,31-5,Polish,Female,,Single,0,2021-09-19,1971-02-22,Larissa.Buckley@hotmail.com,496-242-7780
522,Sabrina,Rivera,Krakow,Poland,31-5,Polish,Female,,Undisclosed,Undisclosed,2019-01-06,1980-12-06,Sabrina.Rivera@hotmail.com,719-806-7042
565,Jude,Gill,Krakow,Poland,31-5,Polish,Female,,Married,4,2020-01-15,1972-05-12,Jude.Gill@hotmail.com,914-606-7969
597,Jazlene,Humphrey,Krakow,Poland,31-5,Polish,Female,,Single,0,2020-06-25,1972-01-26,Jazlene.Humphrey@hotmail.com,398-609-8212
735,Dana,Dorsey,Krakow,Poland,31-5,Polish,Male,,Single,0,2022-01-10,1980-01-02,Dana.Dorsey@hotmail.com,106-188-3411
299,Janiya,Yu,Krakow,Poland,31-5,Polish,Female,,Divorced/Seperated,2,2020-04-06,1957-01-13,Janiya.Yu@aol.com,496-268-4591
312,Kymani,Garrison,Krakow,Poland,31-5,Polish,Male,,Single,1,2019-09-28,1958-12-21,Kymani.Garrison@aol.com,054-009-7862
326,Darren,Lynn,Krakow,Poland,31-5,Polish,Female,,Married,1,2022-02-20,1965-11-20,Darren.Lynn@aol.com,075-508-5042
481,Keon,Ortiz,Krakow,Poland,31-5,Polish,Male,,Undisclosed,Undisclosed,2022-02-16,1961-11-05,Keon.Ortiz@aol.com,665-222-7983
497,Maximus,Hoffman,Krakow,Poland,31-5,Polish,Female,,Undisclosed,Undisclosed,2022-06-23,1967-04-23,Maximus.Hoffman@aol.com,660-535-0411
509,Jaden,Hutchinson,Krakow,Poland,31-5,Polish,Female,,Single,0,2019-03-07,1964-06-06,Jaden.Hutchinson@aol.com,389-905-3901
692,Londyn,Mcbride,Krakow,Poland,31-5,Polish,Male,,Single,0,2020-11-12,1961-04-27,Londyn.Mcbride@aol.com,653-134-1393
361,Kendra,Gardner,Krakow,Poland,31-5,Polish,Male,,Married,2,2021-06-16,1952-05-22,Kendra.Gardner@ymail.com,186-812-5767
555,Markus,Burch,Krakow,Poland,31-5,Polish,Male,,Single,2,2020-07-26,1941-09-24,Markus.Burch@ymail.com,137-960-6285
571,Javon,Murray,Krakow,Poland,31-5,Polish,Male,,Single,0,2020-07-04,1947-03-22,Javon.Murray@ymail.com,066-635-0472
614,Emiliano,Gentry,Krakow,Poland,31-5,Polish,Female,,Married,2,2020-03-05,1949-11-05,Emiliano.Gentry@ymail.com,414-050-6695
683,Immanuel,Cuevas,Krakow,Poland,31-5,Polish,Female,,Married,4,2020-01-25,1942-02-17,Immanuel.Cuevas@ymail.com,313-487-0529
757,Lorenzo,Gay,Krakow,Poland,31-5,Polish,Male,,Single,0,2022-05-04,1952-04-23,Lorenzo.Gay@ymail.com,187-167-8015
281,Adriel,Serrano,Krakow,Poland,31-5,Polish,Female,,Undisclosed,Undisclosed,2020-05-09,1997-06-01,Adriel.Serrano@gmail.com,987-103-3974
314,Akira,Mccullough,Krakow,Poland,31-5,Polish,Male,,Single,0,2020-04-02,1995-07-25,Akira.Mccullough@gmail.com,908-280-4880
392,Dax,Beltran,Krakow,Poland,31-5,Polish,Female,,Single,0,2019-11-28,1990-09-24,Dax.Beltran@gmail.com,374-017-3714
491,Angel,Best,Krakow,Poland,31-5,Polish,Female,,Single,0,2019-09-11,1991-07-28,Angel.Best@gmail.com,492-928-4886
680,Ty,Krueger,Krakow,Poland,31-5,Polish,Male,,Divorced/Seperated,2,2019-09-21,1997-04-27,Ty.Krueger@gmail.com,171-123-0083
684,Rocco,Mayer,Krakow,Poland,31-5,Polish,Male,,Single,0,2020-05-04,2002-01-17,Rocco.Mayer@gmail.com,092-478-0956
755,Justine,Whitney,Krakow,Poland,31-5,Polish,Female,,Divorced/Seperated,0,2020-08-12,1999-09-08,Justine.Whitney@gmail.com,720-774-4037
768,Jovanny,Pittman,Krakow,Poland,31-5,Polish,Male,,Single,0,2020-07-15,1996-02-14,Jovanny.Pittman@gmail.com,707-335-9545
394,Lillian,Shah,Krakow,Poland,31-5,Polish,Male,,Married,1,2021-02-12,1985-09-30,Lillian.Shah@hotmail.com,856-330-9264
409,Jimena,Gates,Krakow,Poland,31-5,Polish,Male,,Married,2,2022-04-18,1980-07-01,Jimena.Gates@hotmail.com,375-979-5192
568,Monserrat,Andrews,Krakow,Poland,31-5,Polish,Female,,Married,1,2019-12-21,1974-05-27,Monserrat.Andrews@hotmail.com,292-291-8129
593,Fernando,Harrison,Krakow,Poland,31-5,Polish,Female,,Single,0,2022-02-10,1971-11-30,Fernando.Harrison@hotmail.com,616-149-9411
636,Braiden,Mcclain,Krakow,Poland,31-5,Polish,Undisclosed,,Single,0,2022-04-05,1979-06-15,Braiden.Mcclain@hotmail.com,654-711-4006
267,Sammy,Cowan,Krakow,Poland,31-5,Polish,Male,,Married,1,2020-11-04,1965-01-24,Sammy.Cowan@aol.com,696-643-6999
352,Arianna,Richmond,Krakow,Poland,31-5,Polish,Female,,Single,2,2019-11-20,1967-07-19,Arianna.Richmond@aol.com,036-510-3149
472,Paige,Powell,Krakow,Poland,31-5,Polish,Female,,Single,0,2022-06-25,1959-05-21,Paige.Powell@aol.com,786-142-8530
482,Jacey,Whitehead,Krakow,Poland,31-5,Polish,Female,,Married,2,2022-02-01,1962-11-20,Jacey.Whitehead@aol.com,191-675-9243
498,Monique,Preston,Krakow,Poland,31-5,Polish,Female,,Undisclosed,Undisclosed,2020-08-14,1964-08-23,Monique.Preston@aol.com,730-359-2108
581,Harrison,Bridges,Krakow,Poland,31-5,Polish,Female,,Single,0,2020-07-10,1966-06-14,Harrison.Bridges@aol.com,552-324-4745
711,Aaron,Frank,Krakow,Poland,31-5,Polish,Male,,Single,0,2019-11-07,1958-02-22,Aaron.Frank@aol.com,983-164-8264
263,Violet,Glenn,Krakow,Poland,31-5,Polish,Male,,Single,0,2022-04-03,1952-07-08,Violet.Glenn@ymail.com,912-914-1247
415,Dahlia,Meza,Krakow,Poland,31-5,Polish,Male,,Single,0,2022-03-08,1947-05-20,Dahlia.Meza@ymail.com,651-959-5163
430,Kayley,Salazar,Krakow,Poland,31-5,Polish,Male,,Divorced/Seperated,2,2021-06-12,1942-01-26,Kayley.Salazar@ymail.com,149-055-9710
449,Jadiel,Christian,Krakow,Poland,31-5,Polish,Female,,Married,0,2020-07-02,1946-09-24,Jadiel.Christian@ymail.com,697-939-3521
531,Tamia,Weber,Krakow,Poland,31-5,Polish,Female,,Single,0,2021-02-02,1949-09-04,Tamia.Weber@ymail.com,547-734-3472
569,Laila,Crawford,Krakow,Poland,31-5,Polish,Female,,Single,0,2020-05-20,1948-08-18,Laila.Crawford@ymail.com,502-669-5628
604,Paloma,Castaneda,Krakow,Poland,31-5,Polish,Female,,Married,0,2020-02-23,1941-09-03,Paloma.Castaneda@ymail.com,333-609-7322
760,Ashtyn,Huffman,Krakow,Poland,31-5,Polish,Male,,Married,0,2022-03-12,1963-04-26,Ashtyn.Huffman@aol.com,248-334-7842
342,Zaid,Willis,Krakow,Poland,31-5,Polish,Undisclosed,,Married,2,2020-02-02,2004-04-02,Zaid.Willis@gmail.com,163-041-7503
348,Judah,Beck,Krakow,Poland,31-5,Polish,Female,,Married,1,2021-10-15,2002-01-10,Judah.Beck@gmail.com,689-899-2518
435,Kierra,Waters,Krakow,Poland,31-5,Polish,Female,,Married,3,2019-10-06,2003-05-28,Kierra.Waters@gmail.com,226-767-5850
605,Cody,Key,Krakow,Poland,31-5,Polish,Female,,Single,0,2019-05-01,2003-07-24,Cody.Key@gmail.com,403-198-1335
606,Marely,Bradley,Krakow,Poland,31-5,Polish,Male,,Single,0,2020-06-23,1995-01-21,Marely.Bradley@gmail.com,403-315-9045
615,Jayson,Krueger,Krakow,Poland,31-5,Polish,Male,,Divorced/Seperated,2,2021-09-06,2005-11-03,Jayson.Krueger@gmail.com,748-183-0808
620,Claudia,Holland,Krakow,Poland,31-5,Polish,Undisclosed,,Single,0,2019-09-10,1996-02-17,Claudia.Holland@gmail.com,657-117-0562
659,Keegan,George,Krakow,Poland,31-5,Polish,Female,,Married,3,2019-03-11,1989-06-16,Keegan.George@gmail.com,183-449-0311
764,Dylan,Branch,Krakow,Poland,31-5,Polish,Female,,Undisclosed,Undisclosed,2020-11-09,2005-05-22,Dylan.Branch@gmail.com,424-279-7221
374,Nikolas,Gould,Krakow,Poland,31-5,Polish,Female,,Married,1,2019-09-01,1981-03-19,Nikolas.Gould@hotmail.com,826-056-3272
459,Mathew,Herring,Krakow,Poland,31-5,Polish,Male,,Single,0,2020-03-27,1982-04-10,Mathew.Herring@hotmail.com,614-874-9877
460,Angelina,Mcdaniel,Krakow,Poland,31-5,Polish,Male,,Divorced/Seperated,4,2022-02-20,1972-05-31,Angelina.Mcdaniel@hotmail.com,671-392-1697
544,Kane,Guzman,Krakow,Poland,31-5,Polish,Female,,Single,0,2020-05-02,1972-10-28,Kane.Guzman@hotmail.com,614-015-4313
578,Jaqueline,Ramirez,Krakow,Poland,31-5,Polish,Female,,Married,0,2019-09-05,1985-12-09,Jaqueline.Ramirez@hotmail.com,396-517-1328
657,Adrianna,Walker,Krakow,Poland,31-5,Polish,Female,,Married,0,2020-06-29,1971-03-16,Adrianna.Walker@hotmail.com,328-017-9331
689,Rhys,Thornton,Krakow,Poland,31-5,Polish,Male,,Married,1,2021-02-04,1977-01-03,Rhys.Thornton@hotmail.com,226-599-4493
730,Mathew,Vang,Krakow,Poland,31-5,Polish,Male,,Single,0,2019-12-12,1973-10-23,Mathew.Vang@hotmail.com,458-205-7850
358,Ashlyn,Spears,Krakow,Poland,31-5,Polish,Female,,Married,1,2020-08-12,1956-11-15,Ashlyn.Spears@aol.com,536-174-4628
421,Erika,Martinez,Krakow,Poland,31-5,Polish,Female,,Single,0,2022-03-30,1963-07-31,Erika.Martinez@aol.com,308-159-6228
448,Ruth,Trujillo,Krakow,Poland,31-5,Polish,Female,,Single,0,2021-01-03,1967-01-29,Ruth.Trujillo@aol.com,482-236-2675
583,Jayden,Brennan,Krakow,Poland,31-5,Polish,Female,,Married,0,2019-01-02,1960-10-09,Jayden.Brennan@aol.com,007-219-5242
718,Raiden,Mahoney,Krakow,Poland,31-5,Polish,Female,,Divorced/Seperated,4,2021-08-24,1964-01-18,Raiden.Mahoney@aol.com,963-205-9769
266,Abraham,Meadows,Krakow,Poland,31-5,Polish,Male,,Married,4,2021-06-23,1942-02-03,Abraham.Meadows@ymail.com,194-760-0130
313,Belen,Holland,Krakow,Poland,31-5,Polish,Male,,Single,0,2020-03-30,1941-01-17,Belen.Holland@ymail.com,522-116-1479
440,Winston,Mckee,Krakow,Poland,31-5,Polish,Male,,Married,4,2020-11-18,1949-02-06,Winston.Mckee@ymail.com,018-237-6056
539,Tanya,Yang,Krakow,Poland,31-5,Polish,Female,,Single,0,2019-12-30,1943-10-09,Tanya.Yang@ymail.com,631-285-9426
559,Mohammed,Shields,Krakow,Poland,31-5,Polish,Female,,Married,3,2020-10-14,1952-01-02,Mohammed.Shields@ymail.com,706-917-9761
265,Kaylin,Crosby,Toronto,Canada,M3C 0J1,English,Female,,Married,2,2021-05-23,1960-05-21,Kaylin.Crosby@aol.com,593-728-4237
350,Jacqueline,Castro,San Mateo,United States,94401,English,Female,,Married,2,2019-05-24,1992-10-30,Jacqueline.Castro@gmail.com,616-210-1191
403,Tori,Acosta,Barcelona,Spain,08013,English,Female,,Undisclosed,Undisclosed,2021-06-02,1981-03-24,Tori.Acosta@hotmail.com,093-972-1933
652,Mariah,Lucas,Munich,Germany,80809,German,Female,,Married,4,2019-09-21,1972-05-16,Mariah.Lucas@hotmail.com,335-080-4180
397,Clarissa,Gates,Munich,Germany,80809,German,Female,,Single,0,2021-04-06,1959-08-31,Clarissa.Gates@aol.com,439-843-4768
373,Maren,Moody,Stockholm,Sweden,6300,Swedish,Female,,Single,2,2022-06-27,2000-01-16,Maren.Moody@gmail.com,513-045-8347
736,Reina,Poole,Cape Town,South Africa,8005,English,Female,,Divorced/Seperated,2,2021-05-19,1950-02-17,Reina.Poole@ymail.com,323-228-9357
